  321    54     0     1    24    10     5    21     3
  322    54     0     1    33    12     5    21     3
  323    54     0     1   999    17     5    21     3
  324    54     0     1    27    15     4    21     3
  325    55     0     0    28     7     3   999     2
  326    55     0     0    26     6     2   999     2
  327    55     0     0    27     5     4   999     2
  328    55     0     0    28    10     4   999     2
  329    55     0     0    24     8     4   999     2
  330    55     0     0    27     6     4   999     2
  331    56     0     1    26    10     5    14     2
  332    56     1     0    23     8     2    14     2
  333    56     1     0    19     8     2    14     2
  334    56   999     1   999    11     1    14     2
  335    56     1     0    23     9     2    14     2
  336    56   999     0   999    15   999    14     2
  337    57     0     0    29    12     5    12     3
  338    57     0     0    26     9     5    12     3
  339    57     1     1    25    16     3    12     3
  340    57     0     0    25    11     3    12     3
  341    57     1     1    27    12     3    12     3
  342    57     0     0    31    10     2    12     3
  343    58     0     0    20     8     3    18     2
  344    58     0     1    29     8     5    18     2
  345    58     0     0    33     9     5    18     2
  346    58     0     1    32    13     5    18     2
  347    58     1     0    28     7     2    18     2
  348    58     0     0    29    10     4    18     2
  349    59     0     1    30    11     5    13     3
  350    59     0     0    28     7     4    13     3
  351    59     0     0    29    13     2    13     3
  352    59     0     0    21     9     3    13     3
  353    59     1     0    26    10     4    13     3
  354    59   999     0   999     6   999    13     3
  355    60     1     1    27     6     4    22     1
  356    60     0     1    28    11     6    22     1
  357    60     1     0    27     5     2    22     1
  358    60     0     0    24     8     3    22     1
  359    60     0     1    25     4     3    22     1
  360    60     0     0    31     9     3    22     1
  361    61     0     1    32    11     2    25     1
  362    61     1     1   999    13     3    25     1
  363    61     1     0    33    10     4    25     1
  364    61     0     0    23     7     3    25     1
  365    61     0     1    30    11     4    25     1
  366    61   999     1    30     6   999    25     1
  367    62     0     0    22     4     2    15     3
  368    62     0     0    29    11     6    15     3
  369    62     1     1    28    12     4    15     3
  370    62     1     1    29    12     4    15     3
  371    62     1     0    22     6     4    15     3
  372    62     0     0    30    14     5    15     3
  373    63   999     0   999     6   999    24     3
  374    63     0     0    32     8     6    24     3
  375    63     0     0    25     9     4    24     3
  376    63     0     1    31     8     4    24     3
  377    63     0     1    28    12     6    24     3
  378    63     0     0    30     5     4    24     3
  379    64     0     0    31    13     5    17     3
  380    64     1     1    28    13     5    17     3
  381    64     0     0    26     9     5    17     3
  382    64     1     0    27     6     2    17     3
  383    64     1     1   999    14     4    17     3
  384    64   999     0    28     6   999    17     3
  385    65     0     0    26     8     4    19     3
  386    65     1     0    27     8     4    19     3
  387    65     0     0    22    10     4    19     3
  388    65     0     1   999    11     5    19     3
  389    65     0     1    24     8     2    19     3
  390    65     0     0    32    10     6    19     3
  391    66     0     1    29     6     4    25     3
  392    66     0     1    29     8     4    25     3
  393    66     0     0   999    12     6    25     3
  394    66     0     0    37    10     5    25     3
  395    66     0     0    38    13     5    25     3
  396    66     0     1    29    11     4    25     3
  397    67     0     0    24    11     2   999     1
  398    67     1     0    24     9     4   999     1
  399    67     1     0   999     9     4   999     1
  400    67     1     1    24    10     6   999     1
  401    67     0     0    24     5     2   999     1
  402    67     0     0    28    11     4   999     1
  403    68     0     0    23     6     3   999     2
  404    68     0     1    34     7     3   999     2
  405    68     0     0    33     7     5   999     2
  406    68     0     0   999    14     3   999     2
  407    68   999     1   999    10   999   999     2
  408    68     1     1    19     6     3   999     2
  409    69     0     1   999    13     5    24     3
  410    69     0     0   999    10     6    24     3
  411    69     0     1    33    11     3    24     3
  412    69     0     0    27     9     4    24     3
  413    69     0     1    37     9     4    24     3
  414    69     0     1    30    14     6    24     3
  415    70     0     1    29     8     4    18     1
  416    70     0     1    28     6     3    18     1
  417    70     1     0    29    13     5    18     1
  418    70     1     1   999    13     4    18     1
  419    70     1     1    35     7     3    18     1
  420    70     1     1    28     3     2    18     1
  421    71     0     1    35    11     4    26     3
  422    71     0     1    31     9     7    26     3
  423    71     0     1    29    10     5    26     3
  424    71     0     1    32     9     5    26     3
  425    71     0     0    30     4     1    26     3
  426    71     1     0    28     7     4    26     3
  427    72     0     0    25     9     4    22     3
  428    72     0     1    27    12     4    22     3
  429    72     1     0   999    14     3    22     3
  430    72     1     1    26     7     3    22     3
  431    72     0     0   999    11     5    22     3
  432    72     1     0    28     9     3    22     3
  433    73     0     1    33     9     5    23     3
  434    73     0     0    25     6     5    23     3
  435    73     0     0    27     8     3    23     3
  436    73   999     0   999     9   999    23     3
  437    73     0     1    38     9     3    23     3
  438    73     1     0    28     7     4    23     3
  439    74   999     0   999    10   999    21     1
  440    74     1     0    23    11     4    21     1
  441    74     1     1    30     9     4    21     1
  442    74     0     1    31     9     3    21     1
  443    74     0     1    31    12     3    21     1
  444    74     1     0    26     5     3    21     1
  445    75   999     0   999    10   999    20     2
  446    75     0     0    32     8     5    20     2
  447    75     0     1    28    11     5    20     2
  448    75     1     0    23     7     2    20     2
  449    75     0     1    27     8     5    20     2
  450    75     0     1    25     8     3    20     2
  451    76     0     1    27     4     4    16     1
  452    76     1     0    20     6     2    16     1
  453    76     0     0   999    13     4    16     1
  454    76     0     1   999    13     4    16     1
  455    76     1     0    14     4     3    16     1
  456    76     0     0    23    11     3    16     1
  457    77     1     1    31     5     3    23     3
  458    77     0     0    28    10     7    23     3
  459    77     1     0    28     6     2    23     3
  460    77     0     0    30    14     5    23     3
  461    77     0     1    27     7     4    23     3
  462    77     0     0    33    11     4    23     3
  463    78     1     0    28    12     4    19     4
  464    78     1     1    32    10     5    19     4
  465    78     0     0    30    11     3    19     4
  466    78     0     1    27    17     7    19     4
  467    78     0     1    35    11     4    19     4
  468    78     0     1    30    14     6    19     4
  469    79     0     0    27     6     3    21     2
  470    79     1     0    23     4     2    21     2
  471    79     0     0    29    12     2    21     2
  472    79     0     1    27    11     4    21     2
  473    79     1     1    24     4     3    21     2
  474    79     0     1    19     9     2    21     2
  475    80     0     1    28     6     4   999     2
  476    80     1     1    15     8     2   999     2
  477    80     0     0    28    11     4   999     2
  478    80     1     1    27    11     4   999     2
  479    80     0     0    29     8     4   999     2
  480    80     0     1    23     7     3   999     2
  481    81     0     0    25    11     4    21     3
  482    81     0     0    29    12     5    21     3
  483    81     0     1   999    15     7    21     3
  484    81     0     0    36    13     6    21     3
  485    81     0     1    32    10     5    21     3
  486    81     0     0    24    12     6    21     3
  487    82     1     1    31     9     4    18     4
  488    82     0     0    31    12     4    18     4
  489    82     0     0    27     8     6    18     4
  490    82     0     0   999    13     4    18     4
  491    82     1     0   999    16     6    18     4
  492    82     0     0    27    13     4    18     4
  493    83     1     0    28     7     3    17     3
  494    83     0     1    31     9     5    17     3
  495    83     0     1    28     8     4    17     3
  496    83     1     1    29     8     3    17     3
  497    83     0     0    33    11     5    17     3
  498    83     1     0    26     6     4    17     3
  499    84     1     1    31     6     3    19     2
  500    84     0     1    28    10     4    19     2
  501    84     1     1    35    14     4    19     2
  502    84     0     1    26    11     4    19     2
  503    84     0     0    28    10     3    19     2
  504    84     1     0    28    15     4    19     2
  505    85     0     1    28    10     6    25     3
  506    85     0     1    30    12     4    25     3
  507    85     0     0    29    12     3    25     3
  508    85     0     0    24     6     3    25     3
  509    85     0     1    34    14     7    25     3
  510    85     1     1    26     6     4    25     3
  511    86     0     0    32     9     4    21     2
  512    86     0     0   999    14     4    21     2
  513    86     0     1    28     8     4    21     2
  514    86     1     1    38     9     5    21     2
  515    86     0     0    29     8     4    21     2
  516    86     1     1    31   999     5    21     2
  517    87     1     0    24     8     3    24     3
  518    87     0     1    40    13     3    24     3
  519    87     0     0    26   999     5    24     3
  520    87     0     1   999    12     5    24     3
  521    87     0     1    28    10     6    24     3
  522    87     1     1    22     5     2    24     3
  523    88     0     0    29    12     3    27     4
  524    88     0     0   999    13     6    27     4
  525    88     0     1    30     9     3    27     4
  526    88     0     0   999    13     5    27     4
  527    88     0     1    38    14     5    27     4
  528    88     0     1    31     8     3    27     4
  529    89     1     1    28     9     3    15     3
  530    89     0     0    26     4     2    15     3
  531    89     1     0    30     6     4    15     3
  532    89     1     1    25     5     3    15     3
  533    89     1     1    26     6     3    15     3
  534    89     0     0    28    10     3    15     3
  535    90     0     1    30     7     5    14     1
  536    90     1     0    19     6     2    14     1
  537    90     1     1    34    14     4    14     1
  538    90     1     0    25     8     3    14     1
  539    90     1     0    18     6     2    14     1
  540    90     0     0    30    11     4    14     1
  541    91     0     1    33    14     5    24     4
  542    91     0     1    25    10     5    24     4
  543    91     0     1    38    13     4    24     4
  544    91     0     1    30    11     4    24     4
  545    91     0     1    32    11     4    24     4
  546    91     0     1    36    12     6    24     4
  547    92     1     0    23    10     4    19     2
  548    92     0     0    23     9     4    19     2
  549    92     0     0    28    13     4    19     2
  550    92     1     0    29    11     5    19     2
  551    92     0     1    22     2     3    19     2
  552    92     0     0    24    13     3    19     2
  553    93     0     1    28     9     4    23     3
  554    93   999     0   999    11   999    23     3
  555    93     0     0    32    10     4    23     3
  556    93     0     1   999    11     5    23     3
  557    93     1     1    34     9     4    23     3
  558    93     0     1    34    13     7    23     3
  559    94     1     1   999    14     4    23     3
  560    94     0     1    21    17     6    23     3
  561    94     0     1    27    10     4    23     3
  562    94     1     0    28    12     3    23     3
  563    94     0     0    32    10     5    23     3
  564    94     0     0    31    11     4    23     3
  565    95     0     1    25     7     4    25     3
  566    95     0     1    30    14     7    25     3
  567    95     0     0    28    10     5    25     3
  568    95     0     1    31     8     4    25     3
  569    95     1     0    33     4     3    25     3
  570    95     0     1    29     9     5    25     3
  571    96     0     0    39    16     4    24     3
  572    96     0     1    26     7     4    24     3
  573    96     0     1   999    17     6    24     3
  574    96     0     1    30     8     3    24     3
  575    96     0     1   999    14     6    24     3
  576    96     1     0    26    11     2    24     3
  577    97     0     1   999    11     6    21     3
  578    97     0     0    25     7     6    21     3
  579    97     0     1   999    13     5    21     3
  580    97     0     0    35    13     4    21     3
  581    97     0     0   999    15     5    21     3
  582    97     1     0    31    15     6    21     3
  583    98     1     1    31     8     3    16     2
  584    98     1     0    24     7     1    16     2
  585    98     1     0   999    16     2    16     2
  586    98     1     0    27     6     1    16     2
  587    98     0     0    34     7     4    16     2
  588    98     0     0    32     7     4    16     2
  589    99     1     0    30     7     3    16     2
  590    99     0     1    25     7     3    16     2
  591    99     0     1    29     8     4    16     2
  592    99     1     1    27     9     3    16     2
  593    99     1     1    28    12     6    16     2
  594    99     0     1    28     7     4    16     2
  595   100     1     1    24     9     2   999     1
  596   100     0     0    23     9     3   999     1
  597   100     1     0    24     6     3   999     1
  598   100     1     0    21     5     2   999     1
  599   100     0     0    21     8     2   999     1
  600   100     1     0    27     9     3   999     1
  601   101     0     1    29     7     4    22     1
  602   101     1     1    28     8     3    22     1
  603   101     0     1    33    10     5    22     1
  604   101     1     0    24     7     2    22     1
  605   101     0     1    35     9     5    22     1
  606   101     0     0    28     9     3    22     1
  607   102   999     1    25     1   999    27     2
  608   102     0     0    34    12     5    27     2
  609   102     0     0    30     7     3    27     2
  610   102     0     0    25     5     4    27     2
  611   102     0     0    36     8     2    27     2
  612   102     0     1    31     7     3    27     2
  613   103     0     0    20     7     2    18     2
  614   103     0     0    26     4     1    18     2
  615   103     0     1    28    10     4    18     2
  616   103     0     0    28    10     4    18     2
  617   103     1     1    31     7     5    18     2
  618   103     0     0    24     9     3    18     2
  619   104     0     1   999    13     5    17     3
  620   104     1     0    28    10     3    17     3
  621   104     0     1    28     9     3    17     3
  622   104     0     1    26    12     3    17     3
  623   104     1     0    23     5     3    17     3
  624   104     1     1    27     9     4    17     3
  625   105     1     0   999    11     6    21     3
  626   105     1     0    28     5     4    21     3
  627   105     1     0    17     5     3    21     3
  628   105     1     1    28    10     4    21     3
  629   105     0     0   999     9     4    21     3
  630   105     1     1    32     5     3    21     3
