      2.0000     614.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      52.2678       9.0000       8.0000      47.0000      52.0000
      2.0000     615.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      44.8000      10.0000       9.0000      50.0000      47.0000
      2.0000     616.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      42.7000       7.0000       9.0000      45.0000      49.0000
      2.0000     617.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000     999.0000      51.1000      11.0000     999.0000      54.0000      57.9060
      2.0000     618.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      53.7000       9.0000     999.0000      53.0000      56.6647
      2.0000     619.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      52.7000       8.0000      10.0000      54.0000      56.0000
      2.0000     620.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      53.0675      12.0000      12.0000      43.0000      52.0000
      2.0000     621.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      43.6000      12.0000       8.0000      48.0000      58.0000
      2.0000     622.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      42.9000      11.0000      11.0000      51.0000      52.0000
      2.0000     623.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      49.2600      11.0000      11.0000      50.0000      52.0000
      2.0000     624.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      42.2000      11.0000      11.0000      50.0000      49.0000
      2.0000     625.0000       0.0000       4.3300      12.0000     999.0000       0.0000       1.0000       2.0000      19.6000       9.0000      10.0000      42.0000      46.0000
      2.0000     626.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      50.6000      10.0000      10.0000      51.0000      55.0000
      2.0000     627.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      37.5000      10.0000      10.0000      45.0000      49.0000
      2.0000     628.0000       0.0000       4.3300      12.0000       2.0000       0.0000       0.0000       2.0000      31.9000      12.0000      12.0000      47.0000      43.0000
      2.0000     629.0000       0.0000       4.3300      12.0000     999.0000       0.0000       1.0000     999.0000      51.3446       8.0000       8.0000      49.0000      54.0000
      2.0000     630.0000       0.0000       4.3300      12.0000       3.0000       0.0000       1.0000       2.0000      39.2000      10.0000     999.0000      49.0000      51.4610
      2.0000     631.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      42.4000      11.0000     999.0000      47.0000      48.0650
      2.0000     632.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      22.1000       9.0000       9.0000      38.0000      42.0000
      2.0000     633.0000       0.0000       4.3300      12.0000     999.0000       0.0000       1.0000       2.0000      41.5000      11.0000      11.0000      51.0000      51.0000
      2.0000     634.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      33.3000       5.0000       6.0000      45.0000      44.0000
      2.0000     635.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      48.0000      11.0000      11.0000      52.0000      55.0000
      2.0000     636.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      48.5000       6.0000       5.0000      48.0000      53.0000
      2.0000     637.0000       0.0000       4.3300      12.0000       3.0000       1.0000       1.0000       2.0000      54.8000      10.0000     999.0000      44.0000      54.4430
      2.0000     638.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      48.0000      10.0000      10.0000      52.0000      53.0000
      2.0000     639.0000       0.0000       4.3300      12.0000     999.0000       0.0000       1.0000       1.0000      42.9000      10.0000      10.0000      37.0000      48.0000
      2.0000     640.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      49.0000       6.0000      11.0000      46.0000      52.0000
      2.0000     641.0000       0.0000       4.3300      12.0000       3.0000       0.0000       1.0000       2.0000      36.9851       5.0000       6.0000      42.0000      44.0000
      2.0000     642.0000       0.0000       4.3300      12.0000     999.0000       1.0000       1.0000       2.0000      47.1000      12.0000      12.0000      46.0000      56.0000
      2.0000     643.0000       0.0000       4.3300      12.0000       2.0000       0.0000       1.0000       2.0000      40.8000       9.0000     999.0000      47.0000      56.0409
      2.0000     961.0000       0.0000       4.3300      12.0000     999.0000       0.0000       1.0000       2.0000      50.4000      11.0000      12.0000      56.0000      53.0000
      2.0000     962.0000       0.0000       4.3300      12.0000       2.0000       1.0000       0.0000       2.0000      47.8000      10.0000      11.0000      50.0000      53.0000
      2.0000     963.0000       0.0000       4.3300      12.0000       2.0000       1.0000       1.0000       2.0000      53.2000      11.0000      12.0000      49.0000      47.0000
      3.0000     316.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      35.9000       7.0000       9.0000      46.0000      50.0000
      3.0000     317.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       2.0000      10.0000       9.0000     999.0000      50.0000      40.9365
      3.0000     318.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       3.0000      48.1800       9.0000       9.0000      52.0000      52.0000
      3.0000     319.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       2.0000      54.6000      11.0000     999.0000      46.0000      54.6009
      3.0000     320.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      47.1000      10.0000      11.0000      49.0000      54.0000
      3.0000     321.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000       6.2000       6.0000       7.0000      45.0000      46.0000
      3.0000     322.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      44.8000       9.0000     999.0000      49.0000      55.3650
      3.0000     323.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      51.3000       8.0000       9.0000      54.0000      57.0000
      3.0000     324.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       3.0000      56.2000      10.0000      10.0000      53.0000      54.0000
      3.0000     325.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       2.0000      34.3000       8.0000       9.0000      51.0000      46.0000
      3.0000     326.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      28.1685       7.0000       7.0000      42.0000      50.0000
      3.0000     327.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       3.0000      62.8000      12.0000       9.0000      48.0000      59.0000
      3.0000     328.0000       1.0000      13.4800      42.0000       2.0000       0.0000       0.0000       2.0000      52.0000       7.0000       9.0000      49.0000      58.0000
      3.0000     329.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      35.2890       9.0000       7.0000      46.0000      43.0000
      3.0000     330.0000       1.0000      13.4800      42.0000       1.0000       0.0000       1.0000       1.0000      29.6700       5.0000     999.0000      49.0000      48.9563
      3.0000     331.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      25.4000      10.0000      12.0000      45.0000      48.0000
      3.0000     332.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      50.2000       7.0000     999.0000      49.0000      54.5785
      3.0000     333.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      46.3382       8.0000       9.0000      52.0000      63.0000
      3.0000     334.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      42.4000       5.0000       9.0000      51.0000      63.0000
      3.0000     335.0000       1.0000      13.4800      42.0000       3.0000       1.0000       0.0000       2.0000      46.4000       9.0000      10.0000      51.0000      58.0000
      3.0000     336.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      53.0000       8.0000      10.0000      54.0000      63.0000
      3.0000     337.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       1.0000       6.0000       3.0000       6.0000      37.0000      37.0000
      3.0000     338.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       3.0000      58.1000      10.0000     999.0000      54.0000      57.7029
      3.0000     339.0000       1.0000      13.4800      42.0000     999.0000       0.0000       1.0000       2.0000      53.9000      10.0000       9.0000      53.0000      59.0000
      3.0000     340.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      45.9000       5.0000       6.0000      47.0000      47.0000
      3.0000     341.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      43.1000       9.0000      12.0000      38.0000      59.0000
      3.0000     342.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      56.2000       0.0000      10.0000      60.0000      53.0000
      3.0000     343.0000       1.0000      13.4800      42.0000       2.0000       1.0000       0.0000       1.0000      51.1000       8.0000       9.0000      51.0000      54.0000
      3.0000     344.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      46.2000       8.0000       8.0000      45.0000      47.0000
      3.0000     345.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      36.4000       9.0000     999.0000      46.0000      52.3811
      3.0000     346.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       3.0000      50.9300       9.0000       9.0000      47.0000      54.0000
      3.0000     347.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      25.2000       9.0000     999.0000      48.0000      44.5319
      3.0000     348.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      45.9000      11.0000     999.0000      45.0000      49.1451
      3.0000     349.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      38.2000       7.0000       7.0000      46.0000      39.0000
      3.0000     350.0000       1.0000      13.4800      42.0000       2.0000       0.0000       1.0000       2.0000      45.0000       9.0000       9.0000      50.0000      52.0000
      3.0000     351.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      38.0000       9.0000     999.0000      46.0000      45.6372
      3.0000     352.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       3.0000      76.8000      10.0000       9.0000      49.0000      57.0000
      3.0000     353.0000       1.0000      13.4800      42.0000       3.0000       1.0000       0.0000       2.0000      50.2000       8.0000       3.0000      48.0000      38.0000
      3.0000     354.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       2.0000      48.7000       7.0000       7.0000      53.0000      52.0000
      3.0000     355.0000       1.0000      13.4800      42.0000     999.0000       1.0000       1.0000       2.0000      42.0000       6.0000       8.0000      47.0000      48.0000
      3.0000     356.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      40.6000      10.0000       9.0000      49.0000      50.0000
      3.0000     357.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      49.0000       9.0000       9.0000      53.0000      51.0000
      3.0000     469.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       2.0000      39.2000       8.0000       9.0000      48.0000      56.0000
      3.0000     470.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      48.3000       8.0000     999.0000      48.0000      47.7169
      3.0000     471.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       1.0000      12.3000       6.0000       8.0000      39.0000      44.0000
      3.0000     472.0000       1.0000      13.4800      42.0000       2.0000       1.0000       0.0000       2.0000      49.0000       7.0000       8.0000      49.0000      51.0000
      3.0000     473.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       1.0000      34.0000       6.0000     999.0000      46.0000      47.4955
      3.0000     474.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      51.1000       7.0000       6.0000      48.0000      53.0000
      3.0000     475.0000       1.0000      13.4800      42.0000       2.0000       1.0000       0.0000       3.0000      47.5300       8.0000       9.0000      47.0000      60.0000
      3.0000     476.0000       1.0000      13.4800      42.0000       3.0000       1.0000       1.0000       2.0000      49.4000       8.0000       9.0000      50.0000      57.0000
      3.0000     477.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      49.4000       8.0000       9.0000      50.0000      53.0000
      3.0000     478.0000       1.0000      13.4800      42.0000       2.0000       1.0000       1.0000       2.0000      22.6000       8.0000      10.0000      45.0000      57.0000
      3.0000     955.0000       1.0000      13.4800      42.0000       3.0000       0.0000       1.0000       2.0000      40.3000       8.0000       8.0000      41.0000      53.0000
      4.0000     272.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000       5.3000       5.0000       7.0000      38.0000      43.0000
      4.0000     273.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      34.0000      10.0000      10.0000      39.0000      51.0000
      4.0000     274.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      54.6000      12.0000      10.0000      48.0000      64.0000
      4.0000     275.0000       1.0000       9.1600      10.0000       2.0000       1.0000       1.0000       2.0000      43.4000       9.0000      10.0000      39.0000      55.0000
      4.0000     276.0000       1.0000       9.1600      10.0000       3.0000       0.0000       1.0000       2.0000      38.0000       9.0000       9.0000      42.0000      51.0000
      4.0000     277.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       3.0000      59.7000      10.0000      10.0000      50.0000      52.0000
      4.0000     278.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      35.9000       7.0000       9.0000      47.0000      43.0000
      4.0000     279.0000       1.0000       9.1600      10.0000       2.0000       1.0000       1.0000       1.0000      57.4000       9.0000       9.0000      53.0000      55.0000
      4.0000     280.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      52.5000      10.0000       9.0000      58.0000      54.0000
      4.0000     281.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      56.5000      10.0000      11.0000      49.0000      49.0000
      4.0000     594.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      47.6000      10.0000     999.0000      49.0000      55.0911
      4.0000     595.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      45.2270       5.0000       7.0000      53.0000      55.0000
      4.0000     939.0000       1.0000       9.1600      10.0000     999.0000       0.0000       1.0000       2.0000      54.6000      12.0000       9.0000      48.0000      51.0000
      4.0000     940.0000       1.0000       9.1600      10.0000       2.0000       1.0000       1.0000       2.0000      45.5000       9.0000       9.0000      46.0000      48.0000
      4.0000     941.0000       1.0000       9.1600      10.0000     999.0000       0.0000       1.0000       2.0000      41.7000       8.0000       9.0000      47.0000      54.0000
      4.0000     942.0000       1.0000       9.1600      10.0000     999.0000       0.0000       1.0000       3.0000      57.4000      10.0000      10.0000      52.0000      55.0000
      4.0000     943.0000       1.0000       9.1600      10.0000     999.0000       0.0000       1.0000       2.0000      56.2000      10.0000       9.0000      53.0000      55.0000
      4.0000     944.0000       1.0000       9.1600      10.0000       3.0000       0.0000       1.0000       2.0000      50.9000       9.0000       8.0000      47.0000      49.0000
      4.0000     945.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      32.7200       8.0000       9.0000      40.0000      47.0000
      4.0000     946.0000       1.0000       9.1600      10.0000       2.0000       0.0000       1.0000       2.0000      55.5000       7.0000       8.0000      46.0000      54.0000
      4.0000     947.0000       1.0000       9.1600      10.0000       3.0000       0.0000       1.0000       3.0000      63.7000      10.0000      10.0000      55.0000      59.0000
      5.0000     150.0000       1.0000      17.4800      40.0000       2.0000       0.0000       1.0000       3.0000      57.2000       7.0000      10.0000      49.0000      61.0000
      5.0000     151.0000       1.0000      17.4800      40.0000       3.0000       0.0000       1.0000       3.0000      61.1000      10.0000      10.0000      49.0000      52.0000
      5.0000     152.0000       1.0000      17.4800      40.0000       3.0000       1.0000       1.0000       3.0000      63.2000      10.0000       8.0000      56.0000      63.0000
      5.0000     153.0000       1.0000      17.4800      40.0000       2.0000       1.0000       1.0000       3.0000      57.6000      10.0000       9.0000      46.0000      54.0000
      5.0000     154.0000       1.0000      17.4800      40.0000       3.0000       1.0000       1.0000       3.0000      61.4000       5.0000       7.0000      50.0000      58.0000
      5.0000     155.0000       1.0000      17.4800      40.0000       3.0000       0.0000       1.0000       3.0000      56.0000       9.0000      10.0000      56.0000      50.0000
      5.0000     156.0000       1.0000      17.4800      40.0000       3.0000       0.0000       1.0000       3.0000      62.3000      12.0000     999.0000      61.0000      57.4176
      5.0000     157.0000       1.0000      17.4800      40.0000       1.0000       0.0000       0.0000       3.0000      65.1000      11.0000      10.0000      52.0000      58.0000
      5.0000     158.0000       1.0000      17.4800      40.0000       3.0000       1.0000       1.0000       3.0000      56.5000       9.0000      10.0000      54.0000      56.0000
      5.0000     159.0000       1.0000      17.4800      40.0000     999.0000       1.0000       1.0000       3.0000      65.6000      12.0000     999.0000      57.0000      56.2438
      5.0000     160.0000       1.0000      17.4800      40.0000       1.0000       1.0000       1.0000       3.0000      57.6000      12.0000      12.0000      60.0000      58.0000
      5.0000     161.0000       1.0000      17.4800      40.0000       3.0000       0.0000       1.0000       2.0000      53.4000       9.0000       9.0000      43.0000      55.0000
      5.0000     162.0000       1.0000      17.4800      40.0000       3.0000       1.0000       0.0000       2.0000      55.5000       8.0000       8.0000      51.0000      52.0000
      5.0000     163.0000       1.0000      17.4800      40.0000       2.0000       0.0000       1.0000       3.0000      61.8000      11.0000      11.0000      52.0000      56.0000
      5.0000     164.0000       1.0000      17.4800      40.0000       3.0000       0.0000       0.0000       3.0000      62.8000       7.0000       9.0000      54.0000      62.0000
      5.0000     165.0000       1.0000      17.4800      40.0000     999.0000       1.0000       1.0000       1.0000      61.6000       6.0000       7.0000      50.0000      51.0000
      5.0000     166.0000       1.0000      17.4800      40.0000       3.0000       1.0000       1.0000       2.0000      45.5000       8.0000      10.0000      47.0000      53.0000
      5.0000     167.0000       1.0000      17.4800      40.0000       2.0000       0.0000       1.0000       2.0000      36.4000      10.0000       9.0000      46.0000      52.0000
      5.0000     168.0000       1.0000      17.4800      40.0000       3.0000       0.0000       1.0000       2.0000      47.1000      11.0000      11.0000      54.0000      57.0000
      5.0000     169.0000       1.0000      17.4800      40.0000       2.0000       0.0000       1.0000       2.0000      47.3000      10.0000       9.0000      38.0000      52.0000
      5.0000     170.0000       1.0000      17.4800      40.0000       3.0000       0.0000       0.0000       2.0000      28.4000       8.0000       8.0000      44.0000      49.0000
      5.0000     171.0000       1.0000      17.4800      40.0000       2.0000       0.0000       1.0000       2.0000      35.4000       6.0000       9.0000      40.0000      51.0000
      5.0000     172.0000       1.0000      17.4800      40.0000       3.0000       1.0000       0.0000       2.0000      35.7000      10.0000       9.0000      51.0000      49.0000
      5.0000     173.0000       1.0000      17.4800      40.0000       2.0000       1.0000       1.0000       2.0000      48.5000       9.0000       9.0000      47.0000      51.0000
      5.0000     174.0000       1.0000      17.4800      40.0000       2.0000       1.0000       1.0000     999.0000      51.8000       6.0000       7.0000      46.0000      51.0000
      5.0000     175.0000       1.0000      17.4800      40.0000       1.0000       0.0000       1.0000       2.0000      48.9034      12.0000      12.0000      48.0000      53.0000
      5.0000     176.0000       1.0000      17.4800      40.0000       3.0000       0.0000       1.0000       2.0000      50.0141       7.0000       9.0000      46.0000      52.0000
      5.0000     177.0000       1.0000      17.4800      40.0000       2.0000       1.0000       1.0000       2.0000      46.4000      10.0000      10.0000      48.0000      52.0000
      5.0000     178.0000       1.0000      17.4800      40.0000       2.0000       0.0000       0.0000       2.0000      39.4000       5.0000       6.0000      50.0000      49.0000
      5.0000     179.0000       1.0000      17.4800      40.0000       3.0000       1.0000       1.0000       2.0000      37.8000       9.0000     999.0000      51.0000      44.1175
      5.0000     180.0000       1.0000      17.4800      40.0000       2.0000       1.0000       0.0000       2.0000      53.1914      11.0000      10.0000      46.0000      52.0000
      5.0000     181.0000       1.0000      17.4800      40.0000       2.0000       1.0000       1.0000       2.0000      46.2000       8.0000     999.0000      48.0000      41.1946
      5.0000     182.0000       1.0000      17.4800      40.0000       2.0000       0.0000       1.0000       2.0000      49.9000       9.0000      10.0000      49.0000      53.0000
      5.0000     183.0000       1.0000      17.4800      40.0000       3.0000       1.0000       1.0000       2.0000      49.4000      10.0000      11.0000      48.0000      54.0000
      5.0000     184.0000       1.0000      17.4800      40.0000       3.0000       0.0000       0.0000       2.0000      49.2000      11.0000      12.0000      52.0000      55.0000
      5.0000     185.0000       1.0000      17.4800      40.0000       2.0000       0.0000       1.0000       2.0000      45.0000      10.0000      10.0000      47.0000      55.0000
      5.0000     186.0000       1.0000      17.4800      40.0000       2.0000       1.0000       0.0000       2.0000      30.5000       9.0000     999.0000      39.0000      49.3291
      5.0000     187.0000       1.0000      17.4800      40.0000     999.0000       0.0000       1.0000       2.0000      50.2000      10.0000      10.0000      48.0000      54.0000
